status;id;tgl_pengumuman;hasil_lelang;nama_satker;nama_paket;nama_pemenang;npwp_pemenang;nama_kabupaten;kd_kabupaten;nama_propinsi;skor_total;koordinat_longitude;koordinat_latitude;longitude_geser;latitude_geser;result__status;result__gambar;result__feedback;j_nama_kabupaten;j_nama_kabupaten_CAPS
;445880;17/12/2013;19277843200;Pusat Sistem Informasi dan Teknologi Keuangan (PUSINTEK);Pengadaan Sewa Komunikasi Data Internet Kementerian Keuangan Tahun Anggaran 2014;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;17;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;446285;06/12/2013;1471994040;Badan Pengkajian dan Pengembangan Kebijakan Perdagangan;Langganan Internet;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;17;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;446309;06/12/2013;3425627040;Badan Kepegawaian Negara;Pengadaan Sewa Jaringan Komunikasi Data Leased Line Tahun Anggaran 2014;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;17;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;449211;29/11/2013;6215031240;Unit Kerja Presiden Bidang Pengawasan dan Pengendalian Pembangunan;Sewa Langganan Jasa Ruang Situasi Bina Graha;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;17;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;562038;20/02/2013;22926178000;Pusat Teknologi Informasi dan Komunikasi Pendidikan (Pustekkom), Setjen;Penyediaan Bandwiidth Zona Kantor dan Kelengkapannya;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;17;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;566091;08/01/2013;6231449400;Pusat Teknologi Informasi dan Komunikasi Pendidikan (Pustekkom), Setjen;Pengadaan Jasa Sewa Transponder dan TV Uplik (satelit) untuk 2 channel;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;17;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;566092;23/01/2013;47652880000;Pusat Teknologi Informasi dan Komunikasi Pendidikan (Pustekkom), Setjen;Penyediaan Bandwidth Zona sekolah dan Kelengkapannya;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;17;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;568119;28/12/2012;13512396700;Kantor Pusat Direktorat Jenderal Pajak;"Pengadaan Layanan Jaringan Komunikasi Data untuk Wilayah Luar Jawa dan Ekstranet Kantor Pusat Direktorat Jenderal Pajak Tahun Anggaran 2013&#xd;\n";PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;17;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;627272;31/05/2012;4452020100;Badan Pemeriksa Keuangan RI;Pengadaan Jasa Langganan Link Interkoneksi BPK RI;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;17;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;656086;30/11/2011;6149991197;Unit Kerja Presiden Bidang Pengawasan dan Pengendalian Pembangunan;Sewa Langganan Jasa Ruang Situasi Bina Graha;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;17;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;678641;20/01/2011;45842407567;Pusat Teknologi Informasi dan Komunikasi Pendidikan (Pustekkom), Setjen;Pengadaan Jasa Sewa Bandwidth untuk Zona Kantor;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;17;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;678648;10/01/2011;27228836921;Pusat Data dan Informasi;Pengadaan Jasa Sewa Jaringan Telekomunikasi untuk SIKNAS Online;PT. TELEKOMUNIKASI INDONESIA, tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;17;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;678696;20/12/2010;11999889000;Kantor Pusat Direktorat Jenderal Perbendaharaan;Pengadaan Infrastruktur dan Layanan Jasa Komunikasi Data di Lingkungan Ditjen Perbendaharaan TA 2011;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;17;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;5905;18/08/2017;1858535910;BALAI PENDIDIKAN DAN PELATIHAN ILMU PELAYARAN (BP2IP) MALAHAYATI ACEH BESAR;Pengadaan CCTV;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;50379;31/05/2017;3199989210;PUSAT DATA, STATISTIK DAN INFORMASI;Pengadaan Server dan Storage Satu Data;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;75386;27/03/2017;3052560000;Asisten Deputi Pengembangan SDM Aparatur ;PEMBUATAN SISTEM PEMBELAJARAN JARAK JAUH BIDANG PARIWISATA (DIKLAT ONLINE) UNTUK PELAKU PARIWISATA ASN;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;81126;31/03/2017;501507820;PUSAT TEKNOLOGI INFORMASI DAN KOMUNIKASI PERHUBUNGAN;Sewa Jaringan Komunikasi Monitoring Keamanan Penerbangan Terpadu di 20 Bandar Udara;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;91039;30/01/2017;1407134672;DITJEN PENYELENGGARAAN HAJI DAN UMRAH;Sewa Disaster Recovery Center Ditjen Penyelenggaraan Haji dan Umrah Tahun Anggaran 2017;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;95423;08/12/2016;642066084;-;Layanan Koneksi VPN IP;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;95881;13/12/2016;889653600;Satuan Kerja Khusus Pelaksana Kegiatan Hulu Minyak dan Gas Bumi;Pengadaan Koneksi Data Kantor Pusat & Kantor Perwakilan SKK Migas Pamalu;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;208663;31/03/2016;776116550;Pusat Teknologi Informasi dan Komunikasi Perhubungan;SEWA BANDWIDTH PELAYANAN SISTEM INFORMASI DIREKTORAT LALU LINTAS DAN ANGKUTAN LAUT UNTUK LEBARAN, NATAL DAN TAHUN BARU;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;224466;03/02/2016;1167497100;Ditjen Pelayanan Haji dan Umrah;Pengadaan Sewa Disaster Recovery Center (DRC) SISKOHAT Ditjen Penyelenggaraan Haji dan Umrah Tahun Anggaran 2016;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;235999;14/12/2015;382833000;Sekretariat Jenderal ;Sewa Koneksi VPN;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;236020;18/12/2015;1105960000;Universitas Terbuka (UT);PENGADAAN KONEKSI JARINGAN VPN - IP UPBJJ WILAYAH INDONESIA BAGIAN TIMUR KE UT-PUSAT  DI LINGKUNGAN UNIVERSITAS TERBUKA (LELANG ULANG);PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;300462;31/07/2015;11742470630;Mahkamah Konstitusi;Pengadaan Perangkat Video Conference Sidang Jarak Jauh PHPU Pilkada Serentak TA 2015;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;333371;11/05/2015;2463086120;Pusat Data dan Informasi;Pengadaan Peningkatan Kapasitas Peralatan Jaringan;PT. Telekomunikasi Indonesia, Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;338692;25/05/2015;4649180000;PUSINFOWAS BPKP;Infrastructure for SIMA Development Stage 1;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;374942;27/03/2015;3026242000;Ditjen Kependudukan & Catatan Sipil;Pengadaan Penyediaan Jasa Telekomunikasi Ditjen Dukcapil ;PT. Telekomunikasi Indonesia, Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;437634;04/02/2014;28001118915;KEJAKSAAN AGUNG R.I - PUSDASKRIMTI;Penyediaan Link Interkoneksi WAN Untuk Layanan Akses Internet dan VPN Kejaksaan RI Tahun 2014;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;440141;19/02/2014;1458325000;Pusat Informasi Obat Dan Makanan;Layanan Koneksi Intranet Internet;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;444547;10/01/2014;1973573360;Sekretariat Jenderal Kementerian Agama RI - Pusat Informasi dan Humas;"Pengadaan Jaringan VPN-IP Kementerian Agama &#xd;\nTahun Anggaran 2014";PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;16;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
